t_s,watts,rail,raw_power
134.622,2.840000,POM_5V_IN,"{'volt': 5072, 'curr': 560, 'power': 2840, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2723, 'name': 'POM_5V_IN'}"
135.623,2.686000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2704, 'name': 'POM_5V_IN'}"
136.624,3.114000,POM_5V_IN,"{'volt': 5056, 'curr': 616, 'power': 3114, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2909, 'name': 'POM_5V_IN'}"
137.625,2.763000,POM_5V_IN,"{'volt': 5080, 'curr': 552, 'power': 2763, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2836, 'name': 'POM_5V_IN'}"
138.626,2.682000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2759, 'name': 'POM_5V_IN'}"
139.627,2.682000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2720, 'name': 'POM_5V_IN'}"
140.628,2.722000,POM_5V_IN,"{'volt': 5080, 'curr': 536, 'power': 2722, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2721, 'name': 'POM_5V_IN'}"
141.629,2.686000,POM_5V_IN,"{'volt': 5088, 'curr': 520, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2703, 'name': 'POM_5V_IN'}"
142.630,2.763000,POM_5V_IN,"{'volt': 5080, 'curr': 544, 'power': 2763, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2733, 'name': 'POM_5V_IN'}"
143.632,2.957000,POM_5V_IN,"{'volt': 5064, 'curr': 584, 'power': 2957, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2845, 'name': 'POM_5V_IN'}"
144.633,2.564000,POM_5V_IN,"{'volt': 5096, 'curr': 496, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2704, 'name': 'POM_5V_IN'}"
145.633,2.840000,POM_5V_IN,"{'volt': 5072, 'curr': 560, 'power': 2840, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2772, 'name': 'POM_5V_IN'}"
146.634,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2668, 'name': 'POM_5V_IN'}"
