"Step","lr_test: 1e-05 - train_loss","lr_test: 1e-05 - train_loss__MIN","lr_test: 1e-05 - train_loss__MAX","lr_test: 5e-05 - train_loss","lr_test: 5e-05 - train_loss__MIN","lr_test: 5e-05 - train_loss__MAX","lr_test: 0.0001 - train_loss","lr_test: 0.0001 - train_loss__MIN","lr_test: 0.0001 - train_loss__MAX","lr_test: 0.0005 - train_loss","lr_test: 0.0005 - train_loss__MIN","lr_test: 0.0005 - train_loss__MAX","lr_test: 0.001 - train_loss","lr_test: 0.001 - train_loss__MIN","lr_test: 0.001 - train_loss__MAX"
"925","-12.029532275622405","-12.029532275622405","-12.029532275622405","-12.041933602924589","-12.041933602924589","-12.041933602924589","-12.046206377729584","-12.046206377729584","-12.046206377729584","-12.04719818694682","-12.04719818694682","-12.04719818694682","-12.044740857957285","-12.044740857957285","-12.044740857957285"
"926","-12.031641622132893","-12.031641622132893","-12.031641622132893","-12.038999980009056","-12.038999980009056","-12.038999980009056","-12.044796255570423","-12.044796255570423","-12.044796255570423","-12.043692262866829","-12.043692262866829","-12.043692262866829","-12.041364790518072","-12.041364790518072","-12.041364790518072"
"927","-12.028737876988664","-12.028737876988664","-12.028737876988664","-12.041068547888647","-12.041068547888647","-12.041068547888647","-12.042008255101457","-12.042008255101457","-12.042008255101457","-12.041688858708248","-12.041688858708248","-12.041688858708248","-12.042317161077186","-12.042317161077186","-12.042317161077186"
"928","-12.031609378283537","-12.031609378283537","-12.031609378283537","-12.043763957446135","-12.043763957446135","-12.043763957446135","-12.044242870958545","-12.044242870958545","-12.044242870958545","-12.041036955917939","-12.041036955917939","-12.041036955917939","-12.040802859052826","-12.040802859052826","-12.040802859052826"
"929","-12.030084851421888","-12.030084851421888","-12.030084851421888","-12.042594185358361","-12.042594185358361","-12.042594185358361","-12.04513122462019","-12.04513122462019","-12.04513122462019","-12.038114125215554","-12.038114125215554","-12.038114125215554","-12.045035977906819","-12.045035977906819","-12.045035977906819"
"930","-12.030612583401837","-12.030612583401837","-12.030612583401837","-12.04259494588345","-12.04259494588345","-12.04259494588345","-12.046571284909792","-12.046571284909792","-12.046571284909792","-12.036864630783661","-12.036864630783661","-12.036864630783661","-12.03987453557268","-12.03987453557268","-12.03987453557268"
"931","-12.03048861781253","-12.03048861781253","-12.03048861781253","-12.040967325621013","-12.040967325621013","-12.040967325621013","-12.045823918113225","-12.045823918113225","-12.045823918113225","-12.040619210351872","-12.040619210351872","-12.040619210351872","-12.040415268910083","-12.040415268910083","-12.040415268910083"
"932","-12.032879177528091","-12.032879177528091","-12.032879177528091","-12.044493832165681","-12.044493832165681","-12.044493832165681","-12.046737658826611","-12.046737658826611","-12.046737658826611","-12.041751934003226","-12.041751934003226","-12.041751934003226","-12.042393708530861","-12.042393708530861","-12.042393708530861"
"933","-12.032205002217353","-12.032205002217353","-12.032205002217353","-12.043286492552939","-12.043286492552939","-12.043286492552939","-12.046041174779964","-12.046041174779964","-12.046041174779964","-12.040485840809497","-12.040485840809497","-12.040485840809497","-12.041373808172684","-12.041373808172684","-12.041373808172684"
"934","-12.029830836042573","-12.029830836042573","-12.029830836042573","-12.04276635375204","-12.04276635375204","-12.04276635375204","-12.043909797185584","-12.043909797185584","-12.043909797185584","-12.041198947761632","-12.041198947761632","-12.041198947761632","-12.041755374473862","-12.041755374473862","-12.041755374473862"
"935","-12.034555833550948","-12.034555833550948","-12.034555833550948","-12.043901202044909","-12.043901202044909","-12.043901202044909","-12.04697831069367","-12.04697831069367","-12.04697831069367","-12.035247126712076","-12.035247126712076","-12.035247126712076","-12.037979596777808","-12.037979596777808","-12.037979596777808"
"936","-12.02833656117886","-12.02833656117886","-12.02833656117886","-12.042659916455232","-12.042659916455232","-12.042659916455232","-12.042041343978688","-12.042041343978688","-12.042041343978688","-12.0399522298499","-12.0399522298499","-12.0399522298499","-12.037238229679156","-12.037238229679156","-12.037238229679156"
"937","-12.033059784128696","-12.033059784128696","-12.033059784128696","-12.04186060458799","-12.04186060458799","-12.04186060458799","-12.046398947510538","-12.046398947510538","-12.046398947510538","-12.042338866221753","-12.042338866221753","-12.042338866221753","-12.039038790932185","-12.039038790932185","-12.039038790932185"
"938","-12.029032055335708","-12.029032055335708","-12.029032055335708","-12.04365389860129","-12.04365389860129","-12.04365389860129","-12.043932975093021","-12.043932975093021","-12.043932975093021","-12.04485290865355","-12.04485290865355","-12.04485290865355","-12.043292214598837","-12.043292214598837","-12.043292214598837"
"939","-12.028350310989573","-12.028350310989573","-12.028350310989573","-12.043418328973312","-12.043418328973312","-12.043418328973312","-12.041544853886471","-12.041544853886471","-12.041544853886471","-12.04600256907789","-12.04600256907789","-12.04600256907789","-12.042639273631421","-12.042639273631421","-12.042639273631421"
"940","-12.033235924153388","-12.033235924153388","-12.033235924153388","-12.041991294184818","-12.041991294184818","-12.041991294184818","-12.042258600645427","-12.042258600645427","-12.042258600645427","-12.045523172692407","-12.045523172692407","-12.045523172692407","-12.042386429219306","-12.042386429219306","-12.042386429219306"
"941","-12.030662041676196","-12.030662041676196","-12.030662041676196","-12.043423266350468","-12.043423266350468","-12.043423266350468","-12.044835561438452","-12.044835561438452","-12.044835561438452","-12.046458968633338","-12.046458968633338","-12.046458968633338","-12.03819492195226","-12.03819492195226","-12.03819492195226"
"942","-12.0308015074911","-12.0308015074911","-12.0308015074911","-12.045516303822964","-12.045516303822964","-12.045516303822964","-12.045407114149649","-12.045407114149649","-12.045407114149649","-12.048029923740822","-12.048029923740822","-12.048029923740822","-12.044044530844387","-12.044044530844387","-12.044044530844387"
"943","-12.034921042526825","-12.034921042526825","-12.034921042526825","-12.043930838379678","-12.043930838379678","-12.043930838379678","-12.04329156272019","-12.04329156272019","-12.04329156272019","-12.040602128716964","-12.040602128716964","-12.040602128716964","-12.043533916714825","-12.043533916714825","-12.043533916714825"
"944","-12.031950141810164","-12.031950141810164","-12.031950141810164","-12.043080510972421","-12.043080510972421","-12.043080510972421","-12.042775576627708","-12.042775576627708","-12.042775576627708","-12.045441470568694","-12.045441470568694","-12.045441470568694","-12.043639641773852","-12.043639641773852","-12.043639641773852"
"945","-12.033921905710727","-12.033921905710727","-12.033921905710727","-12.038415196575697","-12.038415196575697","-12.038415196575697","-12.040316400648672","-12.040316400648672","-12.040316400648672","-12.043698117702823","-12.043698117702823","-12.043698117702823","-12.041911764989925","-12.041911764989925","-12.041911764989925"
"946","-12.03108878075322","-12.03108878075322","-12.03108878075322","-12.042094315154642","-12.042094315154642","-12.042094315154642","-12.044724886930442","-12.044724886930442","-12.044724886930442","-12.04211786728871","-12.04211786728871","-12.04211786728871","-12.044885900956166","-12.044885900956166","-12.044885900956166"
"947","-12.03198073181925","-12.03198073181925","-12.03198073181925","-12.042610723761063","-12.042610723761063","-12.042610723761063","-12.042416367349745","-12.042416367349745","-12.042416367349745","-12.04072913640662","-12.04072913640662","-12.04072913640662","-12.04368846024139","-12.04368846024139","-12.04368846024139"
"948","-12.029540351674527","-12.029540351674527","-12.029540351674527","-12.04083763798581","-12.04083763798581","-12.04083763798581","-12.042097840128065","-12.042097840128065","-12.042097840128065","-12.044423079188865","-12.044423079188865","-12.044423079188865","-12.04476467567154","-12.04476467567154","-12.04476467567154"
"949","-12.029115157791331","-12.029115157791331","-12.029115157791331","-12.03897104384024","-12.03897104384024","-12.03897104384024","-12.043587539769426","-12.043587539769426","-12.043587539769426","-12.041364150711253","-12.041364150711253","-12.041364150711253","-12.04459093794038","-12.04459093794038","-12.04459093794038"
"950","-12.027122449271287","-12.027122449271287","-12.027122449271287","-12.040945741194713","-12.040945741194713","-12.040945741194713","-12.04503800597372","-12.04503800597372","-12.04503800597372","-12.039659524265724","-12.039659524265724","-12.039659524265724","-12.045630286011514","-12.045630286011514","-12.045630286011514"
"951","-12.028839811494079","-12.028839811494079","-12.028839811494079","-12.042440655865247","-12.042440655865247","-12.042440655865247","-12.044824141490308","-12.044824141490308","-12.044824141490308","-12.042796110805076","-12.042796110805076","-12.042796110805076","-12.045105704778358","-12.045105704778358","-12.045105704778358"
"952","-12.032825699335412","-12.032825699335412","-12.032825699335412","-12.045204343675058","-12.045204343675058","-12.045204343675058","-12.047223404992986","-12.047223404992986","-12.047223404992986","-12.044295431692388","-12.044295431692388","-12.044295431692388","-12.047654381281212","-12.047654381281212","-12.047654381281212"
"953","-12.03126827674576","-12.03126827674576","-12.03126827674576","-12.042492299140255","-12.042492299140255","-12.042492299140255","-12.045650639111482","-12.045650639111482","-12.045650639111482","-12.045104932181443","-12.045104932181443","-12.045104932181443","-12.047841905038569","-12.047841905038569","-12.047841905038569"
"954","-12.028546357456642","-12.028546357456642","-12.028546357456642","-12.04470120200628","-12.04470120200628","-12.04470120200628","-12.043507720850691","-12.043507720850691","-12.043507720850691","-12.046656125708472","-12.046656125708472","-12.046656125708472","-12.046167590950109","-12.046167590950109","-12.046167590950109"
"955","-12.030454563189156","-12.030454563189156","-12.030454563189156","-12.044253144083143","-12.044253144083143","-12.044253144083143","-12.041495540474035","-12.041495540474035","-12.041495540474035","-12.04263582108896","-12.04263582108896","-12.04263582108896","-12.043423894085462","-12.043423894085462","-12.043423894085462"
"956","-12.033195954334888","-12.033195954334888","-12.033195954334888","-12.043924174731291","-12.043924174731291","-12.043924174731291","-12.038837903662573","-12.038837903662573","-12.038837903662573","-12.04259080524686","-12.04259080524686","-12.04259080524686","-12.044277855112583","-12.044277855112583","-12.044277855112583"
"957","-12.030828451808494","-12.030828451808494","-12.030828451808494","-12.040293162382103","-12.040293162382103","-12.040293162382103","-12.044074444831173","-12.044074444831173","-12.044074444831173","-12.041795597800725","-12.041795597800725","-12.041795597800725","-12.04372952859613","-12.04372952859613","-12.04372952859613"
"958","-12.031067280829708","-12.031067280829708","-12.031067280829708","-12.044350539581686","-12.044350539581686","-12.044350539581686","-12.042588137373139","-12.042588137373139","-12.042588137373139","-12.044019300726395","-12.044019300726395","-12.044019300726395","-12.047036605545237","-12.047036605545237","-12.047036605545237"
"959","-12.030898480475704","-12.030898480475704","-12.030898480475704","-12.040534767923475","-12.040534767923475","-12.040534767923475","-12.044082979612712","-12.044082979612712","-12.044082979612712","-12.040336476096623","-12.040336476096623","-12.040336476096623","-12.049922689606872","-12.049922689606872","-12.049922689606872"
"960","-12.030959877786756","-12.030959877786756","-12.030959877786756","-12.042456469958342","-12.042456469958342","-12.042456469958342","-12.044207307356823","-12.044207307356823","-12.044207307356823","-12.04188590713694","-12.04188590713694","-12.04188590713694","-12.044964790344238","-12.044964790344238","-12.044964790344238"
"961","-12.030946309053444","-12.030946309053444","-12.030946309053444","-12.043191849430904","-12.043191849430904","-12.043191849430904","-12.046389821209486","-12.046389821209486","-12.046389821209486","-12.045667769033697","-12.045667769033697","-12.045667769033697","-12.043603124497812","-12.043603124497812","-12.043603124497812"
"962","-12.033468596542939","-12.033468596542939","-12.033468596542939","-12.043696113779575","-12.043696113779575","-12.043696113779575","-12.042720372163796","-12.042720372163796","-12.042720372163796","-12.043609124195727","-12.043609124195727","-12.043609124195727","-12.045292842237256","-12.045292842237256","-12.045292842237256"
