gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,result_x,result_y,result_z
59.047062,96.43253,0.0,16.957668,34.069332,0.0,-11.799999999999997,81.9,70
-7.4450564,-89.171776,0.0,-46.352184,18.080719,0.0,-17.099999999999994,-82.1,70
-26.326576,-38.954853,0.0,-95.72504,4.6947737,0.0,-71.4,-20.5,70
48.75879,20.708817,0.0,66.961914,44.225315,0.0,46.0,60.0,70
-79.41405,46.64079,0.0,-25.387537,3.5546708,0.0,-79.3,48.5,70
-36.499237,-56.454983,0.0,-98.03876,88.705734,0.0,-60.599999999999994,80.80000000000001,70
-21.91906,-40.123642,0.0,7.7472887,-34.066116,0.0,-6.8999999999999915,-43.699999999999996,70
68.41378,-73.53224,0.0,48.441765,-80.22443,0.0,40.80000000000001,-80.2,70
53.199574,-87.05685,0.0,9.160593,-92.5472,0.0,31.200000000000017,-92.1,70
-39.29842,56.014637,0.0,13.460457,6.7821875,0.0,-39.3,47.400000000000006,70
70.69081,-99.12064,0.0,25.766787,-7.9153543,0.0,25.60000000000001,-73.5,70
97.983086,47.86695,0.0,-12.699492,-37.70904,0.0,97.70000000000002,-60.0,70
-43.319572,-89.110725,0.0,94.45506,-28.84241,0.0,96.60000000000002,-80.7,70
67.66903,-39.776546,0.0,-23.690609,31.171782,0.0,48.400000000000006,22.400000000000006,70
15.061825,-30.074924,0.0,27.121399,-34.433617,0.0,19.900000000000006,-32.0,70
-90.322784,40.069324,0.0,-97.9264,-12.846174,0.0,-94.4,13.600000000000009,70
-85.63176,-64.43087,0.0,-4.6760583,90.36516,0.0,-85.4,73.20000000000002,70
10.817395,22.549807,0.0,-36.661644,-40.67351,0.0,-34.2,16.10000000000001,70
18.354494,-77.73489,0.0,2.7261443,23.482317,0.0,-5.199999999999989,23.5,70
-31.22805,-55.98918,0.0,-44.732193,76.70525,0.0,-37.8,21.60000000000001,70
52.24551,6.2366447,0.0,87.52113,-91.182014,0.0,75.70000000000002,-83.2,70
93.38454,58.724888,0.0,50.46223,-38.307457,0.0,98.20000000000002,-11.699999999999989,70
26.481243,89.20836,0.0,-49.8224,95.28312,0.0,-11.899999999999991,93.10000000000002,70
-61.756,94.350716,0.0,-77.289955,-86.452614,0.0,-100.0,71.80000000000001,70
-27.839994,-95.08666,0.0,27.91391,-10.70518,0.0,-5.8999999999999915,-78.3,70
-49.219193,39.636993,0.0,68.71092,-54.692932,0.0,-27.0,-25.89999999999999,70
89.65257,28.081795,0.0,26.374716,-0.67236763,0.0,24.80000000000001,26.5,70
33.653526,92.58233,0.0,52.48218,10.064789,0.0,59.5,81.0,70
-27.333622,-27.683786,0.0,63.296276,44.074306,0.0,54.400000000000006,-68.8,70
91.43527,-53.240337,0.0,93.86731,15.641675,0.0,100.0,-36.0,70
-79.965935,-57.567963,0.0,-2.6976876,25.614601,0.0,-80.1,-22.099999999999994,70
-91.8491,-41.27638,0.0,-23.41607,-75.01538,0.0,-78.9,-15.399999999999991,70
93.09628,84.87455,0.0,99.91884,50.67135,0.0,100.0,80.70000000000002,70
-41.68521,-68.95801,0.0,50.470726,-49.078403,0.0,-38.599999999999994,-48.599999999999994,70
-84.457664,-90.4205,0.0,-56.88597,87.588776,0.0,-84.5,84.9,70
95.27758,-36.20419,0.0,59.366688,28.468452,0.0,95.4,3.0,70
-96.81646,-49.89659,0.0,99.11237,-0.71475494,0.0,99.10000000000002,-51.0,70
-42.319122,-86.28496,0.0,-1.6163384,-79.88285,0.0,-23.799999999999997,-90.5,70
-23.779371,-51.64958,0.0,96.34497,-43.678936,0.0,97.30000000000001,-38.099999999999994,70
-74.95774,85.96821,0.0,99.05344,52.90888,0.0,99.10000000000002,85.80000000000001,70
-71.47128,-94.75794,0.0,-63.99901,85.72964,0.0,-73.9,81.5,70
-45.670116,22.926655,0.0,-52.538403,-48.092136,0.0,-30.39999999999999,-27.39999999999999,70
71.042725,-83.08809,0.0,18.462318,-81.44683,0.0,46.30000000000001,-88.7,70
-28.426382,-26.31888,0.0,96.9129,8.8594885,0.0,58.60000000000002,25.700000000000003,70
-97.94803,17.164034,0.0,-80.80714,-95.67815,0.0,-95.9,-50.199999999999996,70
-54.951412,-7.5238748,0.0,-46.785767,62.8967,0.0,-44.099999999999994,10.700000000000003,70
66.19207,-69.85809,0.0,-8.753035,-32.51492,0.0,42.30000000000001,-56.5,70
-91.816536,97.17139,0.0,-75.10755,-69.31432,0.0,-88.1,-76.9,70
-91.07933,54.513298,0.0,-21.10885,-96.63461,0.0,-79.3,-77.6,70
2.1839747,-44.197105,0.0,52.582146,-31.816576,0.0,52.599999999999994,-50.5,70
-43.5013,20.375557,0.0,-99.44917,-56.14397,0.0,-56.4,-42.599999999999994,70
-50.798798,79.160576,0.0,99.39091,-92.372696,0.0,-15.399999999999991,-81.8,70
-82.81759,-72.76524,0.0,92.596214,-83.19601,0.0,-83.3,-83.2,70
-19.938644,-50.3155,0.0,-91.90446,-2.0717163,0.0,-78.2,-25.799999999999997,70
-98.19438,-20.081682,0.0,-36.33111,-68.5502,0.0,-63.3,-40.099999999999994,70
90.464355,-76.866776,0.0,-23.186623,-90.46495,0.0,10.700000000000003,-100.0,70
91.61585,-60.16651,0.0,30.622541,-76.77696,0.0,100.0,-91.2,70
-95.73475,-97.64777,0.0,-29.13061,83.65258,0.0,-74.5,80.70000000000002,70
98.86968,-2.7068095,0.0,-77.93059,-35.387527,0.0,100.0,-27.700000000000003,70
37.08188,-43.014145,0.0,-99.01955,-67.6935,0.0,-75.8,-60.699999999999996,70
99.61287,-73.711266,0.0,75.12696,16.927965,0.0,99.70000000000002,7.1000000000000085,70
55.43183,22.83362,0.0,55.817875,-2.8010972,0.0,65.80000000000001,12.100000000000009,70
-97.325485,-81.195366,0.0,35.1021,90.6605,0.0,-74.2,82.80000000000001,70
89.5239,-81.34905,0.0,59.711643,-76.87919,0.0,66.20000000000002,-88.0,70
-29.802189,0.50653356,0.0,-42.331593,85.1829,0.0,-42.4,43.70000000000002,70
84.322365,17.338207,0.0,26.594706,-30.418573,0.0,26.60000000000001,34.5,70
-47.453793,40.30988,0.0,-50.690357,-10.92763,0.0,-45.9,15.300000000000011,70
25.576986,-26.816538,0.0,-82.713776,16.469948,0.0,-82.7,-60.0,70
95.24775,-20.18514,0.0,-36.023296,12.758747,0.0,95.20000000000002,39.20000000000002,70
-82.78331,17.489367,0.0,96.79852,-0.8396614,0.0,-82.9,46.80000000000001,70
-93.484436,-6.3422747,0.0,-52.267555,-54.443573,0.0,-97.7,-40.4,70
-88.74175,-33.066006,0.0,24.159843,-39.671688,0.0,-82.6,-37.5,70
-83.76442,-43.746346,0.0,-26.212677,11.214756,0.0,-76.8,-6.599999999999994,70
50.8925,68.15263,0.0,-30.049934,61.777874,0.0,79.0,67.4,70
-56.882786,-82.72285,0.0,-51.39495,79.02351,0.0,-30.700000000000003,-76.2,70
-62.193703,85.75163,0.0,23.97605,13.84686,0.0,-12.5,40.5,70
31.585361,21.956692,0.0,-93.54738,-39.175552,0.0,-79.2,4.800000000000011,70
63.697712,-36.032505,0.0,60.83222,37.568005,0.0,58.80000000000001,0.0,70
58.22927,-55.73118,0.0,13.946474,94.938866,0.0,58.20000000000002,81.0,70
83.68503,99.67523,0.0,88.39249,34.907402,0.0,72.20000000000002,76.9,70
25.466452,-90.22933,0.0,-39.36809,-58.226933,0.0,-39.3,-83.1,70
-93.592415,99.97534,0.0,-22.786043,27.249983,0.0,-72.9,26.10000000000001,70
96.98762,-78.04467,0.0,-85.34048,-44.731525,0.0,-84.5,-98.5,70
60.06324,33.837345,0.0,81.087975,5.14058,0.0,66.70000000000002,19.5,70
-53.47658,41.77038,0.0,80.204865,10.275553,0.0,49.099999999999994,-4.299999999999997,70
96.595085,66.548134,0.0,-38.189003,47.18774,0.0,100.0,41.599999999999994,70
-86.911865,-96.19609,0.0,67.29581,-43.54242,0.0,39.20000000000002,-77.0,70
-33.51299,-94.89872,0.0,50.334805,-32.214684,0.0,-15.899999999999991,-96.9,70
24.107185,-31.743786,0.0,-94.82966,-14.430186,0.0,-77.6,-47.099999999999994,70
-78.45518,-69.48232,0.0,93.35604,6.7262754,0.0,-85.6,-77.5,70
94.350746,14.487694,0.0,-63.03491,86.90727,0.0,100.0,84.9,70
-24.546469,3.2832136,0.0,72.1417,97.290146,0.0,-49.699999999999996,75.9,70
-85.30536,-84.949104,0.0,-99.77706,-94.654884,0.0,-92.6,-89.8,70
-50.449593,4.5026894,0.0,-31.757332,-47.13936,0.0,-41.099999999999994,-21.299999999999997,70
51.5249,8.775835,0.0,-82.17199,-52.56933,0.0,-82.5,-69.9,70
88.95826,78.97963,0.0,41.884052,85.86118,0.0,66.9,88.4,70
5.799935,-41.43187,0.0,-83.508545,78.45356,0.0,-83.6,-20.299999999999997,70
-48.60163,-24.203167,0.0,-86.99584,12.281196,0.0,-83.8,1.4000000000000057,70
-81.840065,-1.118259,0.0,78.09006,-97.61907,0.0,-81.9,-73.6,70
82.28252,20.801132,0.0,-83.80184,23.366505,0.0,-83.6,38.0,70
31.233948,-46.98729,0.0,-76.19757,49.84766,0.0,-96.3,-15.099999999999994,70
-12.649753,-30.348928,0.0,-22.2081,3.1549795,0.0,-66.5,-18.89999999999999,70
64.71975,-72.670586,0.0,50.59461,45.05582,0.0,63.5,61.5,70
-29.404682,88.47902,0.0,-71.19185,80.62352,0.0,-50.599999999999994,85.9,70
-39.239346,-77.352615,0.0,17.97193,-47.334583,0.0,-39.099999999999994,-47.3,70
93.669785,-74.974365,0.0,-39.893906,20.950571,0.0,99.60000000000002,32.80000000000001,70
-31.272257,-39.68235,0.0,-1.5372401,85.579506,0.0,-43.4,85.10000000000002,70
18.467197,-77.9183,0.0,-29.216537,-95.41105,0.0,-8.399999999999991,-100.0,70
-40.311245,64.97837,0.0,60.733585,2.9168272,0.0,69.5,38.0,70
-36.477184,-96.81624,0.0,23.333767,97.1384,0.0,-38.8,80.70000000000002,70
-91.63857,36.94947,0.0,-71.05174,99.757324,0.0,-87.2,75.10000000000002,70
63.961636,21.526087,0.0,-78.08992,41.82738,0.0,-79.3,39.0,70
-44.717033,87.77937,0.0,-55.351017,-93.233955,0.0,-42.3,-78.3,70
-42.17842,99.966156,0.0,6.264919,29.10589,0.0,-38.599999999999994,27.700000000000003,70
50.015278,51.790947,0.0,97.71013,16.927855,0.0,88.4,33.5,70
92.55745,-66.62682,0.0,-76.76622,-71.10898,0.0,99.80000000000001,-89.2,70
60.899445,74.379906,0.0,-27.685926,-52.92488,0.0,61.10000000000002,61.0,70
16.871569,89.471725,0.0,-44.825832,-26.93857,0.0,-36.4,83.4,70
-43.163727,16.68152,0.0,-34.77715,-80.35868,0.0,-43.099999999999994,-49.699999999999996,70
-17.688795,19.230038,0.0,-41.85423,-36.06075,0.0,-37.599999999999994,2.3000000000000114,70
-77.55808,79.65336,0.0,-54.22728,-47.99186,0.0,-25.5,82.70000000000002,70
54.084286,5.970767,0.0,98.48978,7.8900857,0.0,79.60000000000002,15.5,70
51.82052,83.86316,0.0,38.0607,99.66967,0.0,45.099999999999994,93.10000000000002,70
28.864853,90.022415,0.0,55.769646,-17.158182,0.0,58.0,82.20000000000002,70
19.599375,24.46783,0.0,-46.63243,-98.03382,0.0,-33.0,16.80000000000001,70
2.5985172,82.15837,0.0,-96.77676,-70.7514,0.0,-74.4,82.20000000000002,70
51.99676,-36.958286,0.0,82.35043,24.904003,0.0,69.0,2.8000000000000114,70
-19.004152,80.64747,0.0,31.326443,98.107285,0.0,5.6000000000000085,91.60000000000002,70
37.736687,89.55433,0.0,-27.85263,-18.62306,0.0,-45.8,82.4,70
95.62582,-5.417615,0.0,-91.95379,-37.451984,0.0,100.0,-25.299999999999997,70
-26.212137,-79.636505,0.0,-90.87333,-5.099045,0.0,-78.2,-77.8,70
-40.15385,-16.926786,0.0,93.33664,-34.667595,0.0,37.599999999999994,-76.4,70
-26.283792,87.81673,0.0,56.8724,72.88766,0.0,57.10000000000002,87.20000000000002,70
68.888245,7.645163,0.0,79.90025,-83.37561,0.0,45.20000000000002,-77.5,70
-81.182045,47.453728,0.0,-91.282425,0.4398568,0.0,-88.8,24.10000000000001,70
90.89394,-14.645268,0.0,61.704144,1.9182081,0.0,94.30000000000001,19.60000000000001,70
-9.219816,28.375498,0.0,15.582565,13.238574,0.0,7.400000000000006,19.200000000000003,70
-50.450104,-22.231054,0.0,27.2138,-88.40918,0.0,9.5,-76.1,70
90.16387,16.648977,0.0,-32.16418,-5.0080485,0.0,-7.599999999999994,38.099999999999994,70
55.71791,34.389988,0.0,-36.391865,91.87644,0.0,55.70000000000002,81.20000000000002,70
-32.316914,83.639145,0.0,88.72567,-91.89424,0.0,-68.5,-78.8,70
-51.016697,-75.988785,0.0,-38.69533,-43.81545,0.0,-36.3,-50.099999999999994,70
64.51115,18.315916,0.0,-73.8692,80.96186,0.0,54.0,81.0,70
82.8817,34.681026,0.0,94.58444,60.902046,0.0,94.60000000000002,73.60000000000002,70
-50.90443,0.78301597,0.0,90.86621,38.33149,0.0,91.9,47.099999999999994,70
87.532425,-93.50308,0.0,-92.38554,-86.99361,0.0,-59.699999999999996,-93.5,70
-47.36906,-5.6951194,0.0,-42.127415,-39.87076,0.0,-42.099999999999994,-22.799999999999997,70
59.451508,-45.003563,0.0,-96.50075,-13.523798,0.0,-78.2,-53.0,70
-41.20783,82.640144,0.0,2.8824434,-83.991234,0.0,-33.0,-84.0,70
57.759514,82.22976,0.0,64.182526,12.299743,0.0,65.60000000000002,35.400000000000006,70
-94.887535,60.097134,0.0,-96.21499,63.038116,0.0,-95.8,61.5,70
-23.091473,-30.43768,0.0,-95.67835,-76.65917,0.0,-70.6,-63.199999999999996,70
59.83315,27.089392,0.0,-66.51687,-81.36617,0.0,59.80000000000001,-81.4,70
54.6545,84.86168,0.0,85.05428,-90.43068,0.0,70.0,-84.5,70
-86.10143,78.02419,0.0,10.48892,30.237549,0.0,-84.1,29.30000000000001,70
-85.204704,-25.899698,0.0,98.871185,41.537933,0.0,-79.8,11.600000000000009,70
55.62996,70.84274,0.0,92.39657,-92.23625,0.0,69.70000000000002,-84.2,70
-23.34099,-88.07133,0.0,-95.845985,-35.31371,0.0,-75.4,-80.9,70
60.896896,-40.398815,0.0,11.495723,14.863087,0.0,58.400000000000006,40.70000000000002,70
-32.280407,54.979145,0.0,81.24489,7.20816,0.0,77.10000000000002,30.80000000000001,70
-35.091316,44.932888,0.0,-33.275978,-39.433094,0.0,-41.5,0.20000000000000284,70
20.241295,-1.859719,0.0,52.690453,-96.268196,0.0,28.0,-75.7,70
-6.5259657,-46.320663,0.0,23.6352,11.798256,0.0,19.900000000000006,-28.799999999999997,70
-80.65342,88.70584,0.0,-53.01849,6.754617,0.0,-50.8,79.4,70
-28.002096,-78.41184,0.0,0.8428959,21.121983,0.0,-31.5,13.5,70
-49.035004,58.020046,0.0,65.38258,-95.9566,0.0,-14.799999999999997,-78.7,70
-52.487125,73.882904,0.0,63.08284,-36.41067,0.0,52.20000000000002,95.30000000000001,70
99.3187,-88.94325,0.0,-43.430798,58.037067,0.0,-27.700000000000003,-83.1,70
93.38639,70.93073,0.0,-53.133522,-30.314945,0.0,100.0,49.099999999999994,70
25.468557,-21.2227,0.0,38.523228,78.70069,0.0,18.900000000000006,-24.700000000000003,70
-91.211205,-83.68166,0.0,65.97619,-7.326617,0.0,38.30000000000001,-83.6,70
14.998866,-12.616637,0.0,8.60295,-89.70993,0.0,65.0,-79.0,70
12.039227,1.5182898,0.0,31.748638,95.85571,0.0,40.900000000000006,78.70000000000002,70
-50.255905,72.02661,0.0,-98.23067,70.2703,0.0,-50.3,100.0,70
-22.73961,29.33553,0.0,-94.419876,37.80122,0.0,-77.6,24.60000000000001,70
66.69427,17.697659,0.0,-96.971794,77.000145,0.0,49.0,100.0,70
-92.31758,-86.44038,0.0,23.22244,82.64396,0.0,-78.1,82.70000000000002,70
94.15068,24.326967,0.0,2.5476916,82.11865,0.0,100.0,82.10000000000002,70
-63.454384,87.963776,0.0,-42.68321,78.128456,0.0,-49.3,87.9,70
29.828997,-26.153475,0.0,-31.427704,66.81849,0.0,-42.8,5.6000000000000085,70
4.1324186,-86.25601,0.0,-33.02468,68.47595,0.0,-33.7,-85.2,70
12.730981,95.70575,0.0,-3.2967472,-47.241447,0.0,2.9000000000000057,87.0,70
70.66078,16.793404,0.0,-37.58649,-43.801846,0.0,50.599999999999994,-49.5,70
29.614405,-18.891682,0.0,-41.728767,-73.17022,0.0,-39.3,-59.3,70
43.16437,75.064735,0.0,-18.15919,31.56146,0.0,-12.899999999999991,21.30000000000001,70
71.8312,32.98956,0.0,60.03919,45.009224,0.0,60.0,20.900000000000006,70
76.59748,97.78695,0.0,58.159046,-9.609922,0.0,65.60000000000002,75.70000000000002,70
14.76407,-81.25845,0.0,-51.066135,-73.54454,0.0,-7.799999999999997,-87.6,70
61.264545,-20.7009,0.0,37.37109,-43.95036,0.0,57.900000000000006,-46.8,70
-40.066456,-38.454597,0.0,-88.71929,62.478527,0.0,-50.099999999999994,-15.799999999999997,70
19.904922,-54.84978,0.0,53.81286,61.819996,0.0,56.20000000000002,24.0,70
99.89926,26.267021,0.0,-71.96482,84.83048,0.0,99.9,84.80000000000001,70
-21.449184,31.094673,0.0,57.019474,-57.103127,0.0,61.10000000000002,22.0,70
93.66154,-19.832514,0.0,2.5390453,-79.18128,0.0,97.80000000000001,-88.0,70
27.456354,3.1799417,0.0,-26.889194,18.986038,0.0,-3.6999999999999886,22.80000000000001,70
-76.48836,10.168782,0.0,8.149217,-47.25326,0.0,-93.7,3.3000000000000114,70
42.692104,-89.14914,0.0,-15.422817,-92.63943,0.0,13.5,-92.1,70
-47.11055,-67.35492,0.0,34.434513,86.22924,0.0,-11.699999999999989,83.70000000000002,70
-53.977486,-95.86108,0.0,93.8713,-57.058052,0.0,93.9,-77.8,70
29.858658,4.907112,0.0,63.49776,62.612595,0.0,61.5,42.400000000000006,70
89.3171,23.572218,0.0,-31.635798,-65.77758,0.0,53.5,-8.699999999999989,70
-69.79812,85.08329,0.0,69.76661,37.835728,0.0,-36.199999999999996,85.60000000000002,70
57.74602,97.35128,0.0,-43.02408,-24.698408,0.0,-38.599999999999994,78.30000000000001,70
-89.22465,91.83776,0.0,-72.75668,-99.7235,0.0,-86.9,-78.3,70
-91.79434,94.95853,0.0,2.7177117,16.044262,0.0,-81.4,44.70000000000002,70
-42.722343,83.42408,0.0,34.586918,-86.44082,0.0,-27.599999999999994,-85.3,70
58.80383,-2.830152,0.0,-36.067245,92.29982,0.0,58.80000000000001,80.30000000000001,70
-58.128704,97.68652,0.0,0.7697644,-30.083096,0.0,-41.0,84.10000000000002,70
35.143814,82.51624,0.0,-91.70954,-0.22090751,0.0,-78.9,82.5,70
-14.002474,85.09896,0.0,13.579554,-97.74313,0.0,-16.799999999999997,-85.5,70
-98.52287,-76.07729,0.0,38.13207,95.61468,0.0,-73.7,79.80000000000001,70
-40.621353,74.30658,0.0,-86.30427,-15.578028,0.0,-80.7,98.4,70
-34.118942,-48.02648,0.0,-42.697765,-65.26455,0.0,-42.4,-49.8,70
-85.04666,10.637928,0.0,-59.757675,83.32651,0.0,-85.1,83.10000000000002,70
-34.67002,-17.4909,0.0,60.850582,96.0553,0.0,-44.699999999999996,78.20000000000002,70
65.5941,40.65261,0.0,-78.85816,-60.742496,0.0,55.0,6.200000000000003,70
-99.24216,-10.640608,0.0,-63.162743,-93.7797,0.0,-78.6,-79.3,70
-77.18076,-56.778328,0.0,-43.487144,92.54602,0.0,-86.0,79.5,70
54.51221,-30.431261,0.0,22.391394,-44.926895,0.0,54.900000000000006,-53.3,70
-90.19448,38.748775,0.0,2.3677998,19.23819,0.0,-81.1,33.80000000000001,70
-48.330826,87.991585,0.0,-30.839994,32.6561,0.0,-37.599999999999994,30.700000000000017,70
-36.259193,77.65302,0.0,-87.960434,82.419205,0.0,-68.6,88.5,70
2.2277324,77.16998,0.0,18.354105,-45.096626,0.0,26.60000000000001,77.10000000000002,70
-39.3086,-94.11902,0.0,91.01495,-14.462718,0.0,100.0,-77.2,70
-80.69717,-35.53244,0.0,41.443428,-77.88807,0.0,-82.4,-80.6,70
-47.88948,-77.53303,0.0,49.190247,-91.38503,0.0,-7.699999999999989,-92.1,70
-73.179245,86.74541,0.0,44.985016,79.02194,0.0,-4.8999999999999915,93.5,70
8.214166,-85.4486,0.0,13.040665,15.658929,0.0,36.400000000000006,-78.9,70
10.269715,86.629585,0.0,93.76103,-78.25038,0.0,96.80000000000001,84.70000000000002,70
-47.706993,-24.088627,0.0,21.44974,16.651104,0.0,-18.0,20.10000000000001,70
-54.233986,-52.48869,0.0,83.39154,84.54408,0.0,58.900000000000006,84.9,70
68.14019,54.763107,0.0,33.56014,20.477495,0.0,38.099999999999994,37.0,70
-82.18152,-78.22856,0.0,58.904182,-86.2035,0.0,-67.0,-94.5,70
-59.330696,-99.377426,0.0,46.709915,28.75669,0.0,-20.19999999999999,19.30000000000001,70
29.090397,86.064026,0.0,-54.270386,-46.933453,0.0,26.80000000000001,85.10000000000002,70
44.940365,-96.36379,0.0,98.177155,-87.29309,0.0,72.10000000000002,-93.5,70
3.8368273,-99.676636,0.0,68.1452,-27.864689,0.0,22.60000000000001,-77.6,70
50.222336,-80.26946,0.0,83.82003,-79.45977,0.0,67.5,-83.8,70
-46.293385,72.18735,0.0,93.09475,25.796925,0.0,-31.799999999999997,29.5,70
-2.6692655,33.18159,0.0,-32.856377,-25.040403,0.0,-36.8,-2.8999999999999915,70
52.719097,-34.009197,0.0,-9.763974,-46.06208,0.0,24.10000000000001,-28.599999999999994,70
-34.0656,-29.859858,0.0,-52.65104,92.41786,0.0,-42.3,71.20000000000002,70
-45.83258,-71.7668,0.0,46.390003,-85.0736,0.0,-28.0,-89.8,70
-19.98691,19.183628,0.0,30.667797,-53.404377,0.0,9.800000000000011,21.400000000000006,70
-86.29964,-7.607527,0.0,-91.568184,58.522438,0.0,-90.6,25.5,70
-91.626274,-37.25974,0.0,65.7838,16.408993,0.0,56.20000000000002,-32.8,70
50.62891,-11.947289,0.0,-58.337402,-75.870094,0.0,-75.8,-90.3,70
7.2481055,-95.0656,0.0,61.598457,-40.83106,0.0,55.30000000000001,-77.7,70
25.106201,-86.36302,0.0,-27.240002,26.71727,0.0,-46.699999999999996,-83.1,70
-75.234795,76.90975,0.0,99.48961,20.408136,0.0,27.900000000000006,32.80000000000001,70
-66.9948,78.23538,0.0,-2.9665592,-84.64589,0.0,-20.0,-84.6,70
-14.65388,13.087937,0.0,-37.17089,46.21625,0.0,-40.199999999999996,32.0,70
-80.330185,-17.940752,0.0,20.62006,-37.139412,0.0,-80.7,-45.099999999999994,70
-45.697956,-92.719406,0.0,66.38142,66.75521,0.0,48.900000000000006,-80.6,70
57.45841,6.141433,0.0,-86.10204,78.63735,0.0,57.5,100.0,70
2.2291424,20.080765,0.0,50.52912,-9.942297,0.0,63.70000000000002,34.80000000000001,70
-88.75224,-93.95269,0.0,64.012665,79.64983,0.0,54.0,-78.4,70
70.967674,30.643053,0.0,-35.62203,46.11556,0.0,-39.0,26.80000000000001,70
-25.460096,-48.045025,0.0,-84.60338,40.164803,0.0,-77.4,-11.399999999999991,70
27.070042,-81.504036,0.0,-77.44693,33.682682,0.0,-80.7,-81.9,70
65.751976,-48.56925,0.0,-80.09297,-50.671825,0.0,-81.1,-46.3,70
0.013023009,18.525805,0.0,51.425514,-79.46339,0.0,14.600000000000009,-96.8,70
95.61854,7.242286,0.0,-83.32493,38.030666,0.0,-89.2,40.599999999999994,70
54.152317,-9.953576,0.0,-0.35079703,-76.989075,0.0,54.80000000000001,-77.7,70
67.28942,-89.40269,0.0,-48.089657,13.710082,0.0,4.200000000000003,-84.8,70
-45.177837,47.438934,0.0,15.882775,91.030655,0.0,-34.0,84.20000000000002,70
-50.717556,-42.667168,0.0,76.75043,18.500786,0.0,48.599999999999994,-25.599999999999994,70
9.093904,79.24895,0.0,6.0247617,-48.741848,0.0,23.60000000000001,-12.399999999999991,70
63.690666,-84.379906,0.0,36.267952,31.985378,0.0,55.30000000000001,17.5,70
-40.83145,91.02084,0.0,64.53954,-88.189285,0.0,-34.8,-84.3,70
56.12706,10.68116,0.0,48.308174,-94.458244,0.0,62.30000000000001,-74.0,70
74.0762,12.562906,0.0,-86.10671,84.12739,0.0,42.099999999999994,84.10000000000002,70
79.891556,-99.97674,0.0,36.146072,21.619698,0.0,33.099999999999994,-78.2,70
2.1853695,-46.771805,0.0,-44.547085,-56.312447,0.0,-34.8,-45.9,70
-5.4250455,-75.90669,0.0,98.512474,-79.740036,0.0,36.400000000000006,-100.0,70
-80.074104,-12.798518,0.0,73.86596,-77.70566,0.0,-87.2,-79.0,70
-90.850586,-84.605896,0.0,58.190735,82.75586,0.0,-80.2,82.80000000000001,70
71.27435,-92.826866,0.0,67.30201,78.429214,0.0,49.099999999999994,-75.4,70
98.20031,60.595535,0.0,20.37238,-81.47339,0.0,98.20000000000002,-83.4,70
71.60173,16.398445,0.0,51.64748,-59.678802,0.0,57.5,0.5,70
-36.555115,82.21524,0.0,60.75049,-86.622536,0.0,58.60000000000002,82.30000000000001,70
39.891132,99.22239,0.0,87.107086,13.323031,0.0,85.10000000000002,38.20000000000002,70
-49.064865,-97.23986,0.0,-89.33012,-8.107803,0.0,-83.5,-75.3,70
10.874623,-76.42199,0.0,-41.69692,58.104324,0.0,-28.0,-83.3,70
-34.523193,2.5475476,0.0,69.63709,93.6267,0.0,49.599999999999994,49.900000000000006,70
39.16928,-96.57029,0.0,11.410132,-42.612286,0.0,74.70000000000002,-55.0,70
-77.096466,77.758606,0.0,-78.02752,-97.03761,0.0,-100.0,40.0,70
81.50995,32.95968,0.0,-38.15283,43.83954,0.0,-38.0,13.5,70
99.875916,65.604454,0.0,-40.06036,46.234344,0.0,100.0,42.900000000000006,70
63.06271,32.412952,0.0,84.90453,91.08404,0.0,62.60000000000002,80.30000000000001,70
32.618416,-89.19132,0.0,-79.078186,37.73035,0.0,-79.7,-80.9,70
-40.10652,64.51599,0.0,-0.61349577,-43.02106,0.0,-39.099999999999994,-30.0,70
81.06926,87.341705,0.0,50.550987,6.4726596,0.0,92.10000000000002,83.9,70
-31.617981,-6.543486,0.0,-30.856041,-9.603283,0.0,-33.3,-7.799999999999997,70
-42.91706,4.8677855,0.0,-10.707313,-29.851202,0.0,-32.5,-30.0,70
-79.715805,-4.741232,0.0,69.14486,98.60291,0.0,-79.8,76.70000000000002,70
-40.250042,-82.04759,0.0,28.773272,-81.89046,0.0,-10.199999999999989,-93.2,70
-15.326429,-75.28338,0.0,-99.62307,-89.15092,0.0,-11.799999999999997,-97.0,70
92.388596,6.4646025,0.0,-61.40786,98.31703,0.0,27.10000000000001,70.0,70
-83.54807,62.686718,0.0,8.518392,-87.03778,0.0,-83.6,-82.9,70
24.103834,2.9896746,0.0,15.744212,24.523663,0.0,18.5,13.5,70
19.192255,5.7891498,0.0,58.570393,-12.923482,0.0,24.400000000000006,22.0,70
-79.24816,-69.88166,0.0,60.906296,-46.548256,0.0,-83.7,-49.9,70
54.68869,25.6212,0.0,-20.955494,17.939293,0.0,17.0,29.900000000000006,70
-47.188267,-39.631104,0.0,53.41501,-71.10327,0.0,58.30000000000001,-54.0,70
98.89276,-41.58093,0.0,21.440474,-89.46535,0.0,98.9,-84.2,70
-88.906845,44.791653,0.0,-76.90047,62.409046,0.0,-100.0,61.70000000000002,70
54.753525,-49.569157,0.0,50.15453,87.15812,0.0,72.4,69.60000000000002,70
-30.314125,1.1056191,0.0,-5.8801236,-87.8278,0.0,-38.0,-80.9,70
79.40309,-99.392494,0.0,-36.422832,-38.505577,0.0,40.400000000000006,-52.3,70
